Ship,Engine,Engine ID,Fuel Pump ID,Time Til Failure (hours),Fuel Tank Feed,Date,Density (kg/m3),Water Reaction Vol Change (ml),Flash Point (celsius),Filter Blocking Tendency,Cloud Point (celsius),Sulphur (%),Colony Forming Units (CFU/ml),Water content (mg/kg)
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-04-01,807.67,0.24,62.05,1.56,0.0,0.11,81.05,151.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-05-01,807.17,0.13,61.56,1.36,0.0,0.103,76.04,141.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-06-01,806.67,0.04,61.06,1.16,0.0,0.094,71.04,131.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-07-01,806.17,0.0,60.56,0.95,0.0,0.084,66.04,121.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-08-01,805.67,0.0,60.05,0.75,0.0,0.057,61.05,111.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_6,5176.55,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_16,6636.44,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_1,5062.4,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_3,6309.84,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_4,4970.18,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_8,6322.28,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_9,6817.42,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_10,7151.33,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
